Country,State,RMSE,MAPE%,MAE,MSE,CVRMSE%
"China, People's Republic",Alabama,53.935419624898195,14.021684552019863,45.65918713941246,2909.0294901138536,17.683744139310882
"China, People's Republic",Alaska,23.661458176124174,39.96019975142083,21.419120739630312,559.8646030204735,39.00240358701787
"China, People's Republic",Arizona,43.20136839734808,7.392589762632289,40.236534859568145,1866.3582314033854,7.732941837234144
"China, People's Republic",Arkansas,36.89064003556694,12.435613297857834,23.71292843957866,1360.9193222337742,23.5472170439789
"China, People's Republic",California,3319.5244258682624,13.229338962761059,2563.869499621658,11019242.413936017,15.071848650913802
"China, People's Republic",Colorado,164.51098268851254,29.33374439962754,146.87192369418582,27063.863425140076,28.91229924226934
"China, People's Republic",Connecticut,174.4881026452168,19.522715412190795,143.15203929570154,30446.097964727713,26.45095037572766
"China, People's Republic",Delaware,67.39668686989872,21.152778844081812,48.859653865052564,4542.313401039178,35.163488801686285
"China, People's Republic",District of Columbia,162.6429056593194,39.836415083597146,121.70024978102965,26452.714761306273,67.95664581865714
"China, People's Republic",Florida,191.18523849015867,7.6997706124612515,152.89609278119823,36551.795416538844,10.007951761829977
"China, People's Republic",Georgia,94.71212325675396,6.5890213714449235,82.68952384221173,8970.386291802553,7.562852535806811
"China, People's Republic",Hawaii,282.82908134914936,47.632470731961725,280.0864945369156,79992.28925680374,47.48109927517897
"China, People's Republic",Idaho,7.106321947768695,5.450417385128877,6.256359721090187,50.499811625339056,6.126139610145427
"China, People's Republic",Illinois,570.6739629942635,23.635282550514347,551.7131877349613,325668.77203957806,24.00479373223206
"China, People's Republic",Indiana,12.331625997830512,2.039096409537666,10.733876996102444,152.06899975036936,2.342930841893067
"China, People's Republic",Iowa,24.867434259287865,9.174666538079542,20.99779999497495,618.3892866400039,11.252232696510346
"China, People's Republic",Kansas,21.822604568726693,6.637990464757672,17.89650042581016,476.2260701630111,8.318654854660748
"China, People's Republic",Kentucky,80.30735122804033,16.951323375958598,57.26950754527214,6449.270661263832,27.66039651941688
"China, People's Republic",Louisiana,16.218028145624025,4.649588918802358,12.923408649313918,263.0244369322531,5.955212293374795
"China, People's Republic",Maine,23.338247531133025,19.14803321119146,19.323840275283093,544.6737978244367,25.552825764014266
"China, People's Republic",Maryland,185.62115471999329,10.212957967441397,167.06491260842986,34455.213079583686,11.594075872579218
"China, People's Republic",Massachusetts,215.26902434329028,5.967988297146173,171.41646715038465,46340.7528417121,7.809977905791158
"China, People's Republic",Michigan,240.60897170789812,16.431681281067252,181.9509527047677,57892.677266332124,24.09302119905522
"China, People's Republic",Minnesota,77.03879179754817,10.86229275789451,65.5535377208231,5934.975441625975,13.579105487229407
"China, People's Republic",Mississippi,22.785987909329044,14.282717898263627,21.368739709243567,519.2012450040894,15.465602653390754
"China, People's Republic",Missouri,43.71903974715348,7.892477551570394,38.49635183846063,1911.354436413186,9.301923350458187
"China, People's Republic",Montana,10.742461036916783,17.686590963898006,9.712799150555384,115.40046912967519,20.397077918196423
"China, People's Republic",Nebraska,49.99099955945157,41.143956965517184,47.46858423275817,2499.1000369530875,41.08849278859033
"China, People's Republic",Nevada,89.17172089825819,13.474318866698907,74.60610325124628,7951.595807956856,14.796192626923371
"China, People's Republic",New Hampshire,52.854145695713825,14.489174255199641,31.402859397753094,2793.5607172237446,32.896771179904874
"China, People's Republic",New Jersey,252.2644605069939,10.392839389399832,230.1416720309168,63637.358034884695,10.749905987513946
"China, People's Republic",New Mexico,34.72522995659414,21.04672551355531,28.705427802019695,1205.841595538343,27.05862074539803
"China, People's Republic",New York,7571.047454553708,40.94024952877031,6931.9803382502805,57320759.55910418,40.04856360627203
"China, People's Republic",North Carolina,169.30212355912505,15.353579657685179,159.60787723292444,28663.20904162925,16.784744569642275
"China, People's Republic",North Dakota,10.417539325194097,14.45997626882107,7.9535285344512445,108.52512559196548,20.426547696459014
"China, People's Republic",Ohio,189.05987187845886,10.971983268121255,132.72000115343144,35743.63515469928,17.46242658975913
"China, People's Republic",Oklahoma,20.97788468542897,8.9869351526841,20.250650176200168,440.0716458751553,9.068249864018284
"China, People's Republic",Oregon,98.74310379660338,9.707388251373281,76.42351040024046,9750.200547386788,13.325655033279807
"China, People's Republic",Pennsylvania,259.0458108349844,10.80140059741135,231.2419357436254,67104.73211115453,12.386634244580064
"China, People's Republic",Rhode Island,49.1204740719472,18.785033716704888,35.75974084863971,2412.820973052837,30.509611224811927
"China, People's Republic",South Carolina,48.45377137383982,13.083742071228247,40.532583376997074,2347.7679603483393,16.369517356026968
"China, People's Republic",South Dakota,8.632655502817833,16.15426634943489,8.180097960158811,74.52274103033103,17.38118557614329
"China, People's Republic",Tennessee,100.31956476313322,11.03057077725564,66.71809026573573,10064.015074264478,19.304598735689524
"China, People's Republic",Texas,662.7128756226176,15.84966089576886,615.5445186067712,439188.355515999,17.415369891974883
